Process;Rev_num;Sw_rev;Sw;Pc;krw;kro;
0;0;1;0,725648161319753;2532,45539464286;0,372806064968178;0,151596149425153;0,274351839
0;0;1;0,71567711675184;2565,17821071429;0,361820522917115;0,151902373001944;0,284322882999999
0;0;1;0,70569541410216;2736,05972142857;0,349010720494798;0,152587604019307;0,294304586
0;0;1;0,695734087847393;2552,50737857143;0,325671236068877;0,155339340009664;0,304265911999999
0;0;1;0,685761987421794;2550,4993875;0,316571178519481;0,155353014524528;0,314238013
0;0;1;0,67578703452203;2859,2476875;0,314530969205967;0,156530536118015;0,324212964999999
0;0;1;0,665827383266627;2186,34471964286;0,298370018091433;0,151012011396019;0,334172617
0;0;1;0,655851286060366;2471,18608392857;0,295923738567013;0,154068468905435;0,344148714
0;0;1;0,645863253792626;2530,9965;0,289245612411371;0,15525241203695;0,354136746
0;0;1;0,635877968966087;2866,141425;0,287806772977724;0,156731969457409;0,364122030999999
0;0;1;0,625886221848271;2974,77451071429;0,287290090849566;0,157247976142048;0,374113778
0;0;1;0,615917841800799;2723,77929107143;0,252363549754818;0,156381842051875;0,384082158
0;0;1;0,605937012583131;2844,68476607143;0,248207272387797;0,160252205785447;0,394062987
0;0;1;0,595975459678285;2365,9184625;0,232207350224621;0,157354665662293;0,40402454
0;0;1;0,585998173941122;2646,05338392857;0,229785338420924;0,159313371457831;0,414001826
0;0;1;0,576015293816642;2969,176575;0,228007924882318;0,160790354151923;0,423984706
0;0;1;0,5660295943863;3072,58715892857;0,207773341739925;0,161348420061219;0,433970406
0;0;1;0,556063044123613;2866,26482678571;0,196343985050827;0,237373528226664;0,443936956
0;0;1;0,546088395266638;3102,14815178571;0,189417585155939;0,251253313593228;0,453911605
0;0;1;0,536109214513692;2861,76859821429;0,183788438867497;0,271094402639762;0,463890785
0;0;1;0,526134756374466;3078,29312142857;0,181823525424378;0,280223037882813;0,473865243999999
0;0;1;0,516166049066392;3487,71957321429;0,180172532397769;0,293832887071553;0,483833951
0;0;1;0,50615545903493;3244,36120178571;0,171397556164938;0,321974935738384;0,493844540999999
0;0;1;0,496178360145881;3605,82782678571;0,169886974980366;0,323510058037484;0,50382164
0;0;1;0,486190112284163;3641,03952321429;0,168841147182922;0,343210879979878;0,513809887999999
0;0;1;0,476207709230459;3027,25075714286;0,144300663068429;0,40831048015752;0,523792291
0;0;1;0,466221711838184;3122,58051964286;0,14061444292836;0,420747920216933;0,533778287999999
0;0;1;0,456256037218729;3001,93081607143;0,0996884227292212;0,419949063517663;0,543743963
0;0;1;0,446279613304671;3297,41304642857;0,0960500336394996;0,423926669991886;0,553720387
0;0;1;0,436303915223672;3678,36169285714;0,0952526001962163;0,425766449482092;0,563696085
0;0;1;0,426312645729436;3298,93763571429;0,0784469173360861;0,444873106275489;0,573687354
0;0;1;0,416325198329461;3474,84998571429;0,0496400617773508;0,454091189538859;0,583674802
0;0;1;0,406368144705086;3231,91711607143;0,0410716908514311;0,453074711370521;0,593631854999999
0;0;1;0,396397631935651;3622,6733625;0,0403985760042418;0,458975418117631;0,603602368
0;0;1;0,38640737352189;3568,1603625;0,0402408904983028;0,460813734146878;0,613592626
0;0;1;0,376432924227545;4053,69214285714;0,0400697636663331;0,495291748580945;0,623567076
0;0;1;0,366439779065704;3396,22414821429;0,0400428295519084;0,504285713251872;0,633560221
0;0;1;0,356464311504419;3831,73933392857;0,0398162182512397;0,509102445724696;0,643535688
0;0;1;0,346459997468927;3901,9482;0,0397808008878544;0,529562594838502;0,653540003
0;0;1;0,336475237807206;3940,17986785714;0,0396843829336973;0,580789952102209;0,663524762
0;0;1;0,326535147559235;3355,00272321429;0,0387193944681015;0,594860148213215;0,673464852
0;0;1;0,316569027378893;3804,65981785714;0,0386184188783891;0,596347137120583;0,683430973
